"activityid" "subjectid" "measure" "meanvalue"
1 18 "tgravityaccelerometer_standarddeviation_z" -0.97248384875
1 18 "tbodyaccelerometerjerk_standarddeviation_x" -0.368056913928571
1 18 "tbodyaccelerometerjerk_standarddeviation_y" -0.320158763392857
1 18 "tbodyaccelerometerjerk_standarddeviation_z" -0.633325860714286
1 18 "tbodygyroscope_standarddeviation_x" -0.7044397775
1 18 "tbodygyroscope_standarddeviation_y" -0.496431539642857
1 18 "tbodygyroscope_standarddeviation_z" -0.511417204821429
1 18 "tbodygyroscopejerk_standarddeviation_x" -0.578133968392857
1 18 "tbodygyroscopejerk_standarddeviation_y" -0.694925789464286
1 18 "tbodygyroscopejerk_standarddeviation_z" -0.663259579285714
1 18 "tbodyaccelerometermag_standarddeviation" -0.460346465357143
1 18 "tgravityaccelerometermag_standarddeviation" -0.460346465357143
1 18 "tbodyaccelerometerjerkmag_standarddeviation" -0.42541866125
1 18 "tbodygyroscopemag_standarddeviation" -0.60851009125
1 18 "tbodygyroscopejerkmag_standarddeviation" -0.726591779107143
1 18 "fbodyaccelerometer_standarddeviation_x" -0.378068199285714
1 18 "fbodyaccelerometer_standarddeviation_y" -0.267273644642857
1 18 "fbodyaccelerometer_standarddeviation_z" -0.439861578035714
1 18 "fbodyaccelerometerjerk_standarddeviation_x" -0.375992795357143
1 18 "fbodyaccelerometerjerk_standarddeviation_y" -0.320264113035714
1 18 "fbodyaccelerometerjerk_standarddeviation_z" -0.664327149285714
1 18 "fbodygyroscope_standarddeviation_x" -0.734901390178571
1 18 "fbodygyroscope_standarddeviation_y" -0.460890661785714
1 18 "fbodygyroscope_standarddeviation_z" -0.54840977125
1 18 "fbodyaccelerometermag_standarddeviation" -0.565563056964286
1 18 "fbodyaccelerometerjerkmag_standarddeviation" -0.444453486071429
1 18 "fbodygyroscopemag_standarddeviation" -0.668908146607143
1 18 "fbodygyroscopejerkmag_standarddeviation" -0.769408385535714
1 18 "tbodyaccelerometer_meanvalue_x" 0.273887758571429
1 18 "tbodyaccelerometer_meanvalue_y" -0.0178023631866071
1 18 "tbodyaccelerometer_meanvalue_z" -0.104218315464286
1 18 "tgravityaccelerometer_meanvalue_x" 0.92386524875
1 18 "tgravityaccelerometer_meanvalue_y" -0.254317085892857
1 18 "tgravityaccelerometer_meanvalue_z" -0.0609313415892857
1 18 "tbodyaccelerometerjerk_meanvalue_x" 0.0767524278392857
1 18 "tbodyaccelerometerjerk_meanvalue_y" 0.0282745481892857
1 18 "tbodyaccelerometerjerk_meanvalue_z" 0.010685091
1 18 "tbodygyroscope_meanvalue_x" -0.0399399716026786
1 18 "tbodygyroscope_meanvalue_y" -0.0613727362975
1 18 "tbodygyroscope_meanvalue_z" 0.0944718394625
1 18 "tbodygyroscopejerk_meanvalue_x" -0.0966435295642857
1 18 "tbodygyroscopejerk_meanvalue_y" -0.0433771125875
1 18 "tbodygyroscopejerk_meanvalue_z" -0.0502631568175
1 18 "tbodyaccelerometermag_meanvalue" -0.287908078035714
1 18 "tgravityaccelerometermag_meanvalue" -0.287908078035714
1 18 "tbodyaccelerometerjerkmag_meanvalue" -0.379269262142857
1 18 "tbodygyroscopemag_meanvalue" -0.500471147857143
1 18 "tbodygyroscopejerkmag_meanvalue" -0.636485896964286
1 18 "fbodyaccelerometer_meanvalue_x" -0.37147515625
1 18 "fbodyaccelerometer_meanvalue_y" -0.24360627125
1 18 "fbodyaccelerometer_meanvalue_z" -0.48977105125
1 18 "fbodyaccelerometerjerk_meanvalue_x" -0.414797154464286
1 18 "fbodyaccelerometerjerk_meanvalue_y" -0.361908549464286
1 18 "fbodyaccelerometerjerk_meanvalue_z" -0.601147246785714
1 18 "fbodygyroscope_meanvalue_x" -0.609673434464286
1 18 "fbodygyroscope_meanvalue_y" -0.570898150714286
1 18 "fbodygyroscope_meanvalue_z" -0.538152344821429
1 18 "fbodyaccelerometermag_meanvalue" -0.424386734107143
1 18 "fbodyaccelerometerjerkmag_meanvalue" -0.41403775125
1 18 "fbodygyroscopemag_meanvalue" -0.620331394285714
1 18 "fbodygyroscopejerkmag_meanvalue" -0.710596311071429
1 19 "tbodyaccelerometer_standarddeviation_x" -0.0489049407963462
1 19 "tbodyaccelerometer_standarddeviation_y" 0.181801561185577
1 19 "tbodyaccelerometer_standarddeviation_z" -0.13947794235
1 19 "tgravityaccelerometer_standarddeviation_x" -0.9698614625
1 19 "tgravityaccelerometer_standarddeviation_y" -0.958651200384615
1 19 "tgravityaccelerometer_standarddeviation_z" -0.929187930961539
1 19 "tbodyaccelerometerjerk_standarddeviation_x" 0.110306729315577
1 19 "tbodyaccelerometerjerk_standarddeviation_y" 0.0809271194038462
1 19 "tbodyaccelerometerjerk_standarddeviation_z" -0.179390497475
1 19 "tbodygyroscope_standarddeviation_x" -0.0264357957923077
1 19 "tbodygyroscope_standarddeviation_y" -0.114406108840577
1 19 "tbodygyroscope_standarddeviation_z" -0.104202986482692
1 19 "tbodygyroscopejerk_standarddeviation_x" 0.0801186523134615
1 19 "tbodygyroscopejerk_standarddeviation_y" -0.291594827626923
1 19 "tbodygyroscopejerk_standarddeviation_z" -0.213494065344231
1 19 "tbodyaccelerometermag_standarddeviation" -0.0993927171359615
1 19 "tgravityaccelerometermag_standarddeviation" -0.0993927171359615
1 19 "tbodyaccelerometerjerkmag_standarddeviation" 0.0356558788076923
1 19 "tbodygyroscopemag_standarddeviation" -0.0218463165461538
1 19 "tbodygyroscopejerkmag_standarddeviation" -0.271487480103846
1 19 "fbodyaccelerometer_standarddeviation_x" -0.0578820787019231
1 19 "fbodyaccelerometer_standarddeviation_y" 0.112615077990385
1 19 "fbodyaccelerometer_standarddeviation_z" -0.233872331063462
1 19 "fbodyaccelerometerjerk_standarddeviation_x" 0.0908366492173077
1 19 "fbodyaccelerometerjerk_standarddeviation_y" 0.0854010732076923
1 19 "fbodyaccelerometerjerk_standarddeviation_z" -0.227829841936346
1 19 "fbodygyroscope_standarddeviation_x" -0.108388809533846
1 19 "fbodygyroscope_standarddeviation_y" -0.133010285461538
1 19 "fbodygyroscope_standarddeviation_z" -0.220271190807692
1 19 "fbodyaccelerometermag_standarddeviation" -0.324793406057692
1 19 "fbodyaccelerometerjerkmag_standarddeviation" -0.0222869586038462
1 19 "fbodygyroscopemag_standarddeviation" -0.141598402309615
1 19 "fbodygyroscopejerkmag_standarddeviation" -0.336148733
1 19 "tbodyaccelerometer_meanvalue_x" 0.273931172307692
1 19 "tbodyaccelerometer_meanvalue_y" -0.0191773587903846
1 19 "tbodyaccelerometer_meanvalue_z" -0.122736673192308
1 19 "tgravityaccelerometer_meanvalue_x" 0.935222559230769
1 19 "tgravityaccelerometer_meanvalue_y" -0.2233381
1 19 "tgravityaccelerometer_meanvalue_z" -0.0898428797307692
1 19 "tbodyaccelerometerjerk_meanvalue_x" 0.0822246284461538
1 19 "tbodyaccelerometerjerk_meanvalue_y" 0.0144113482019523
1 19 "tbodyaccelerometerjerk_meanvalue_z" -0.0327528722288462
1 19 "tbodygyroscope_meanvalue_x" -0.0274970979894231
1 19 "tbodygyroscope_meanvalue_y" -0.0751569333730769
1 19 "tbodygyroscope_meanvalue_z" 0.0798106981923077
1 19 "tbodygyroscopejerk_meanvalue_x" -0.0832353261384615
1 19 "tbodygyroscopejerk_meanvalue_y" -0.0307128442115385
1 19 "tbodygyroscopejerk_meanvalue_z" -0.0603091962115385
1 19 "tbodyaccelerometermag_meanvalue" 0.0648173438653846
1 19 "tgravityaccelerometermag_meanvalue" 0.0648173438653846
1 19 "tbodyaccelerometerjerkmag_meanvalue" 0.109450990201923
1 19 "tbodygyroscopemag_meanvalue" 0.100045071430769
1 19 "tbodygyroscopejerkmag_meanvalue" -0.164699977592308
1 19 "fbodyaccelerometer_meanvalue_x" -0.0299815666923077
1 19 "fbodyaccelerometer_meanvalue_y" 0.169258575663077
1 19 "fbodyaccelerometer_meanvalue_z" -0.104423357596154
1 19 "fbodyaccelerometerjerk_meanvalue_x" 0.0336380997853846
1 19 "fbodyaccelerometerjerk_meanvalue_y" 0.0107318703980769
1 19 "fbodyaccelerometerjerk_meanvalue_z" -0.129367902596154
1 19 "fbodygyroscope_meanvalue_x" 0.228142361865385
1 19 "fbodygyroscope_meanvalue_y" -0.0973549846596154
1 19 "fbodygyroscope_meanvalue_z" -0.01050470716
1 19 "fbodyaccelerometermag_meanvalue" 0.0322272296217308
1 19 "fbodyaccelerometerjerkmag_meanvalue" 0.0730179928688462
1 19 "fbodygyroscopemag_meanvalue" -0.0952460452365385
1 19 "fbodygyroscopejerkmag_meanvalue" -0.262442822846154
1 20 "tbodyaccelerometer_standarddeviation_x" -0.208342792019608
1 20 "tbodyaccelerometer_standarddeviation_y" 0.489771808627451
1 20 "tbodyaccelerometer_standarddeviation_z" -0.228734217372549
1 20 "tgravityaccelerometer_standarddeviation_x" -0.970327266470588
1 20 "tgravityaccelerometer_standarddeviation_y" -0.962003383529412
1 20 "tgravityaccelerometer_standarddeviation_z" -0.953850439607843
1 20 "tbodyaccelerometerjerk_standarddeviation_x" -0.090645041854902
1 20 "tbodyaccelerometerjerk_standarddeviation_y" 0.244310894098039
1 20 "tbodyaccelerometerjerk_standarddeviation_z" -0.387664584313725
1 20 "tbodygyroscope_standarddeviation_x" -0.23294061427451
1 20 "tbodygyroscope_standarddeviation_y" 0.0858321519372549
1 20 "tbodygyroscope_standarddeviation_z" -0.165748467372549
1 20 "tbodygyroscopejerk_standarddeviation_x" -0.253227445431373
1 20 "tbodygyroscopejerk_standarddeviation_y" -0.127554090666667
1 20 "tbodygyroscopejerk_standarddeviation_z" -0.22704432732549
1 20 "tbodyaccelerometermag_standarddeviation" -0.156930391921569
1 20 "tgravityaccelerometermag_standarddeviation" -0.156930391921569
1 20 "tbodyaccelerometerjerkmag_standarddeviation" 0.0210765716843137
1 20 "tbodygyroscopemag_standarddeviation" -0.0367853189588235
1 20 "tbodygyroscopejerkmag_standarddeviation" -0.149864146847059
1 20 "fbodyaccelerometer_standarddeviation_x" -0.234985644352941
1 20 "fbodyaccelerometer_standarddeviation_y" 0.438436341294118
1 20 "fbodyaccelerometer_standarddeviation_z" -0.26649772672549
1 20 "fbodyaccelerometerjerk_standarddeviation_x" -0.122237205541176
1 20 "fbodyaccelerometerjerk_standarddeviation_y" 0.255614062961569
1 20 "fbodyaccelerometerjerk_standarddeviation_z" -0.427690451960784
1 20 "fbodygyroscope_standarddeviation_x" -0.279931528352941
1 20 "fbodygyroscope_standarddeviation_y" 0.107704805445098
1 20 "fbodygyroscope_standarddeviation_z" -0.264957205764706
1 20 "fbodyaccelerometermag_standarddeviation" -0.389934004313725
1 20 "fbodyaccelerometerjerkmag_standarddeviation" -0.0310650270227451
1 20 "fbodygyroscopemag_standarddeviation" -0.196210236058824
1 20 "fbodygyroscopejerkmag_standarddeviation" -0.171975765239216
1 20 "tbodyaccelerometer_meanvalue_x" 0.272589336470588
1 20 "tbodyaccelerometer_meanvalue_y" -0.021199992245098
1 20 "tbodyaccelerometer_meanvalue_z" -0.113539477098039
1 20 "tgravityaccelerometer_meanvalue_x" 0.899965205686274
1 20 "tgravityaccelerometer_meanvalue_y" -0.344443913137255
1 20 "tgravityaccelerometer_meanvalue_z" -0.035130214
1 20 "tbodyaccelerometerjerk_meanvalue_x" 0.0841234323137255
1 20 "tbodyaccelerometerjerk_meanvalue_y" -0.0210619558882353
1 20 "tbodyaccelerometerjerk_meanvalue_z" 0.00634457223529412
1 20 "tbodygyroscope_meanvalue_x" -0.0234104225980392
1 20 "tbodygyroscope_meanvalue_y" -0.074105054612549
1 20 "tbodygyroscope_meanvalue_z" 0.0851359929294118
1 20 "tbodygyroscopejerk_meanvalue_x" -0.0679992365372549
1 20 "tbodygyroscopejerk_meanvalue_y" -0.0514175758627451
1 20 "tbodygyroscopejerk_meanvalue_z" -0.0549273707529412
1 20 "tbodyaccelerometermag_meanvalue" 0.039402280578902
1 20 "tgravityaccelerometermag_meanvalue" 0.039402280578902
1 20 "tbodyaccelerometerjerkmag_meanvalue" -0.0429359302764706
1 20 "tbodygyroscopemag_meanvalue" 0.0686275147882353
1 20 "tbodygyroscopejerkmag_meanvalue" -0.194893253196078
1 20 "fbodyaccelerometer_meanvalue_x" -0.147404272166667
1 20 "fbodyaccelerometer_meanvalue_y" 0.403465950921569
1 20 "fbodyaccelerometer_meanvalue_z" -0.272213861705882
1 20 "fbodyaccelerometerjerk_meanvalue_x" -0.138717234372549
1 20 "fbodyaccelerometerjerk_meanvalue_y" 0.157933952294118
1 20 "fbodyaccelerometerjerk_meanvalue_z" -0.34599447627451
1 20 "fbodygyroscope_meanvalue_x" -0.0936248686019608
1 20 "fbodygyroscope_meanvalue_y" 0.0310145965868627
1 20 "fbodygyroscope_meanvalue_z" -0.108892495684314
1 20 "fbodyaccelerometermag_meanvalue" -0.00353341793921569
1 20 "fbodyaccelerometerjerkmag_meanvalue" 0.0545269493972549
1 20 "fbodygyroscopemag_meanvalue" -0.0520065599062745
1 20 "fbodygyroscopejerkmag_meanvalue" -0.180365335498431
1 21 "tbodyaccelerometer_standarddeviation_x" -0.297814843538462
1 21 "tbodyaccelerometer_standarddeviation_y" 0.0540880509209615
1 21 "tbodyaccelerometer_standarddeviation_z" -0.16868872575
1 21 "tgravityaccelerometer_standarddeviation_x" -0.969576355384615
1 21 "tgravityaccelerometer_standarddeviation_y" -0.964144520576923
1 21 "tgravityaccelerometer_standarddeviation_z" -0.974939388076923
1 21 "tbodyaccelerometerjerk_standarddeviation_x" -0.114888873837692
1 21 "tbodyaccelerometerjerk_standarddeviation_y" -0.0347143855729423
1 21 "tbodyaccelerometerjerk_standarddeviation_z" -0.425142604807692
1 21 "tbodygyroscope_standarddeviation_x" -0.432232883846154
1 21 "tbodygyroscope_standarddeviation_y" -0.397892316730769
1 21 "tbodygyroscope_standarddeviation_z" -0.311875599423077
1 21 "tbodygyroscopejerk_standarddeviation_x" -0.238908311384615
1 21 "tbodygyroscopejerk_standarddeviation_y" -0.482854309807692
1 21 "tbodygyroscopejerk_standarddeviation_z" -0.494927657115385
1 21 "tbodyaccelerometermag_standarddeviation" -0.299709752173077
1 21 "tgravityaccelerometermag_standarddeviation" -0.299709752173077
1 21 "tbodyaccelerometerjerkmag_standarddeviation" -0.0838487968942308
1 21 "tbodygyroscopemag_standarddeviation" -0.408304434423077
1 21 "tbodygyroscopejerkmag_standarddeviation" -0.450369988846154
1 21 "fbodyaccelerometer_standarddeviation_x" -0.308547185288462
1 21 "fbodyaccelerometer_standarddeviation_y" -0.00256294245192308
1 21 "fbodyaccelerometer_standarddeviation_z" -0.164961027194231
1 21 "fbodyaccelerometerjerk_standarddeviation_x" -0.107412802661538
1 21 "fbodyaccelerometerjerk_standarddeviation_y" -0.0148415165923077
1 21 "fbodyaccelerometerjerk_standarddeviation_z" -0.443563412692308
1 21 "fbodygyroscope_standarddeviation_x" -0.491859244230769
1 21 "fbodygyroscope_standarddeviation_y" -0.419400879423077
1 21 "fbodygyroscope_standarddeviation_z" -0.385505359038462
1 21 "fbodyaccelerometermag_standarddeviation" -0.438149791153846
1 21 "fbodyaccelerometerjerkmag_standarddeviation" -0.0186734409634615
1 21 "fbodygyroscopemag_standarddeviation" -0.512249343076923
1 21 "fbodygyroscopejerkmag_standarddeviation" -0.429323466346154
1 21 "tbodyaccelerometer_meanvalue_x" 0.279183526730769
1 21 "tbodyaccelerometer_meanvalue_y" -0.0181610317526923
1 21 "tbodyaccelerometer_meanvalue_z" -0.104319332403846
1 21 "tgravityaccelerometer_meanvalue_x" 0.862524800961538
1 21 "tgravityaccelerometer_meanvalue_y" -0.370984549423077
1 21 "tgravityaccelerometer_meanvalue_z" -0.220947960192308
1 21 "tbodyaccelerometerjerk_meanvalue_x" 0.0782251820211538
1 21 "tbodyaccelerometerjerk_meanvalue_y" 0.00235197553846154
1 21 "tbodyaccelerometerjerk_meanvalue_z" -0.0101813421307692
1 21 "tbodygyroscope_meanvalue_x" -0.0459323393842308
1 21 "tbodygyroscope_meanvalue_y" -0.0590294439942308
1 21 "tbodygyroscope_meanvalue_z" 0.0983715930038462
1 21 "tbodygyroscopejerk_meanvalue_x" -0.0868767709153846
1 21 "tbodygyroscopejerk_meanvalue_y" -0.0515650260576923
1 21 "tbodygyroscopejerk_meanvalue_z" -0.0621192104076923
1 21 "tbodyaccelerometermag_meanvalue" -0.123455661519231
1 21 "tgravityaccelerometermag_meanvalue" -0.123455661519231
1 21 "tbodyaccelerometerjerkmag_meanvalue" -0.148138991523077
1 21 "tbodygyroscopemag_meanvalue" -0.284775644807692
1 21 "tbodygyroscopejerkmag_meanvalue" -0.426930725
1 21 "fbodyaccelerometer_meanvalue_x" -0.273496158519231
1 21 "fbodyaccelerometer_meanvalue_y" 0.0338465813711538
1 21 "fbodyaccelerometer_meanvalue_z" -0.300309066730769
1 21 "fbodyaccelerometerjerk_meanvalue_x" -0.200442011365385
1 21 "fbodyaccelerometerjerk_meanvalue_y" -0.112564739084615
1 21 "fbodyaccelerometerjerk_meanvalue_z" -0.405700157884615
1 21 "fbodygyroscope_meanvalue_x" -0.246657382884615
1 21 "fbodygyroscope_meanvalue_y" -0.371744086730769
1 21 "fbodygyroscope_meanvalue_z" -0.283262474865385
1 21 "fbodyaccelerometermag_meanvalue" -0.251266388923077
1 21 "fbodyaccelerometerjerkmag_meanvalue" -0.144009889665385
1 21 "fbodygyroscopemag_meanvalue" -0.409516081153846
1 21 "fbodygyroscopejerkmag_meanvalue" -0.4995972025
1 22 "tbodyaccelerometer_standarddeviation_x" -0.00865921919565217
1 22 "tbodyaccelerometer_standarddeviation_y" 0.100384246321739
1 22 "tbodyaccelerometer_standarddeviation_z" -0.213351968804348
1 22 "tgravityaccelerometer_standarddeviation_x" -0.969643448043478
1 22 "tgravityaccelerometer_standarddeviation_y" -0.963639340217391
1 22 "tgravityaccelerometer_standarddeviation_z" -0.955147847391304
1 22 "tbodyaccelerometerjerk_standarddeviation_x" 0.0358787094391304
1 22 "tbodyaccelerometerjerk_standarddeviation_y" 0.225542290191304
1 22 "tbodyaccelerometerjerk_standarddeviation_z" -0.313155902608696
1 22 "tbodygyroscope_standarddeviation_x" -0.318537865869565
1 22 "tbodygyroscope_standarddeviation_y" -0.486322106521739
1 22 "tbodygyroscope_standarddeviation_z" -0.151439515130435
1 22 "tbodygyroscopejerk_standarddeviation_x" -0.226656401521739
1 22 "tbodygyroscopejerk_standarddeviation_y" -0.651875468913043
1 22 "tbodygyroscopejerk_standarddeviation_z" -0.234278150891304
1 22 "tbodyaccelerometermag_standarddeviation" -0.161591787478261
1 22 "tgravityaccelerometermag_standarddeviation" -0.161591787478261
1 22 "tbodyaccelerometerjerkmag_standarddeviation" 0.111532924945652
1 22 "tbodygyroscopemag_standarddeviation" -0.390775683913043
1 22 "tbodygyroscopejerkmag_standarddeviation" -0.503106312391304
1 22 "fbodyaccelerometer_standarddeviation_x" 0.0243958191369565
1 22 "fbodyaccelerometer_standarddeviation_y" 0.00386841059347826
1 22 "fbodyaccelerometer_standarddeviation_z" -0.253643608304348
1 22 "fbodyaccelerometerjerk_standarddeviation_x" 0.0180047785304348
1 22 "fbodyaccelerometerjerk_standarddeviation_y" 0.213423556139739
1 22 "fbodyaccelerometerjerk_standarddeviation_z" -0.343195610652174
1 22 "fbodygyroscope_standarddeviation_x" -0.374496318695652
1 22 "fbodygyroscope_standarddeviation_y" -0.481624411086957
1 22 "fbodygyroscope_standarddeviation_z" -0.253173876956522
1 22 "fbodyaccelerometermag_standarddeviation" -0.381399308043478
1 22 "fbodyaccelerometerjerkmag_standarddeviation" 0.158286745226087
1 22 "fbodygyroscopemag_standarddeviation" -0.464019127391304
1 22 "fbodygyroscopejerkmag_standarddeviation" -0.476405270434783
1 22 "tbodyaccelerometer_meanvalue_x" 0.27886459
1 22 "tbodyaccelerometer_meanvalue_y" -0.0167213607957174
1 22 "tbodyaccelerometer_meanvalue_z" -0.107112510934783
1 22 "tgravityaccelerometer_meanvalue_x" 0.936096410434783
1 22 "tgravityaccelerometer_meanvalue_y" -0.259644937173913
1 22 "tgravityaccelerometer_meanvalue_z" 0.0233780056086957
1 22 "tbodyaccelerometerjerk_meanvalue_x" 0.0627777634002174
1 22 "tbodyaccelerometerjerk_meanvalue_y" 0.0356746339782609
1 22 "tbodyaccelerometerjerk_meanvalue_z" 0.00443691445434783
1 22 "tbodygyroscope_meanvalue_x" 0.0007771571
1 22 "tbodygyroscope_meanvalue_y" -0.0960880731804348
1 22 "tbodygyroscope_meanvalue_z" 0.0775266594847826
1 22 "tbodygyroscopejerk_meanvalue_x" -0.132977562363043
1 22 "tbodygyroscopejerk_meanvalue_y" -0.0321910702173913
1 22 "tbodygyroscopejerk_meanvalue_z" -0.0569812455608696
1 22 "tbodyaccelerometermag_meanvalue" 0.0722419121669565
1 22 "tgravityaccelerometermag_meanvalue" 0.0722419121669565
1 22 "tbodyaccelerometerjerkmag_meanvalue" 0.02291996735
1 22 "tbodygyroscopemag_meanvalue" -0.210608043717391
1 22 "tbodygyroscopejerkmag_meanvalue" -0.461999528913043
1 22 "fbodyaccelerometer_meanvalue_x" -0.0994928588891304
1 22 "fbodyaccelerometer_meanvalue_y" 0.145367520371739
1 22 "fbodyaccelerometer_meanvalue_z" -0.25521651373913
1 22 "fbodyaccelerometerjerk_meanvalue_x" -0.0367047077608696
1 22 "fbodyaccelerometerjerk_meanvalue_y" 0.159995613695652
1 22 "fbodyaccelerometerjerk_meanvalue_z" -0.281973435652174
1 22 "fbodygyroscope_meanvalue_x" -0.144648652152174
1 22 "fbodygyroscope_meanvalue_y" -0.501176901956522
1 22 "fbodygyroscope_meanvalue_z" -0.083501182326087
1 22 "fbodyaccelerometermag_meanvalue" -0.0241584964891304
1 22 "fbodyaccelerometerjerkmag_meanvalue" 0.0659727285
1 22 "fbodygyroscopemag_meanvalue" -0.438378722826087
1 22 "fbodygyroscopejerkmag_meanvalue" -0.553946121521739
1 23 "tbodyaccelerometer_standarddeviation_x" -0.313521773389831
1 23 "tbodyaccelerometer_standarddeviation_y" -0.119020586510678
1 23 "tbodyaccelerometer_standarddeviation_z" 0.164220685383051
1 23 "tgravityaccelerometer_standarddeviation_x" -0.977230903898305
1 23 "tgravityaccelerometer_standarddeviation_y" -0.966550706949153
1 23 "tgravityaccelerometer_standarddeviation_z" -0.932981341864407
1 23 "tbodyaccelerometerjerk_standarddeviation_x" -0.229328122305085
1 23 "tbodyaccelerometerjerk_standarddeviation_y" -0.0805017337711864
1 23 "tbodyaccelerometerjerk_standarddeviation_z" -0.0293115056033898
1 23 "tbodygyroscope_standarddeviation_x" -0.494322648644068
1 23 "tbodygyroscope_standarddeviation_y" 0.25945722920339
1 23 "tbodygyroscope_standarddeviation_z" -0.209634887972881
1 23 "tbodygyroscopejerk_standarddeviation_x" -0.363969434576271
1 23 "tbodygyroscopejerk_standarddeviation_y" 0.295945926186441
1 23 "tbodygyroscopejerk_standarddeviation_z" -0.374456768135593
1 23 "tbodyaccelerometermag_standarddeviation" -0.209989354570847
1 23 "tgravityaccelerometermag_standarddeviation" -0.209989354570847
1 23 "tbodyaccelerometerjerkmag_standarddeviation" -0.0268194363050847
1 23 "tbodygyroscopemag_standarddeviation" 0.163346451623729
1 23 "tbodygyroscopejerkmag_standarddeviation" 0.250173204117966
1 23 "fbodyaccelerometer_standarddeviation_x" -0.329807279830508
1 23 "fbodyaccelerometer_standarddeviation_y" -0.202524061966102
1 23 "fbodyaccelerometer_standarddeviation_z" 0.1161434407
1 23 "fbodyaccelerometerjerk_standarddeviation_x" -0.235172990305085
1 23 "fbodyaccelerometerjerk_standarddeviation_y" -0.0609753095355932
1 23 "fbodyaccelerometerjerk_standarddeviation_z" -0.00623647528983051
1 23 "fbodygyroscope_standarddeviation_x" -0.545051691694915
1 23 "fbodygyroscope_standarddeviation_y" 0.286581518449153
1 23 "fbodygyroscope_standarddeviation_z" -0.287820868152542
1 23 "fbodyaccelerometermag_standarddeviation" -0.407577515762712
1 23 "fbodyaccelerometerjerkmag_standarddeviation" -0.0457372334118644
1 23 "fbodygyroscopemag_standarddeviation" -0.061476584759322
1 23 "fbodygyroscopejerkmag_standarddeviation" 0.287834616098305
1 23 "tbodyaccelerometer_meanvalue_x" 0.273211884237288
1 23 "tbodyaccelerometer_meanvalue_y" -0.0183618711932203
1 23 "tbodyaccelerometer_meanvalue_z" -0.113382994084746
1 23 "tgravityaccelerometer_meanvalue_x" 0.939809688644068
1 23 "tgravityaccelerometer_meanvalue_y" -0.16176137
1 23 "tgravityaccelerometer_meanvalue_z" -0.160763360338983
1 23 "tbodyaccelerometerjerk_meanvalue_x" 0.0987319085964407
1 23 "tbodyaccelerometerjerk_meanvalue_y" 0.0148955926864407
1 23 "tbodyaccelerometerjerk_meanvalue_z" -0.00190810641525424
1 23 "tbodygyroscope_meanvalue_x" -0.0631156870355932
1 23 "tbodygyroscope_meanvalue_y" -0.0640197920966102
1 23 "tbodygyroscope_meanvalue_z" 0.10770045065339
1 23 "tbodygyroscopejerk_meanvalue_x" -0.0578128239067797
1 23 "tbodygyroscopejerk_meanvalue_y" -0.0516704755661017
1 23 "tbodygyroscopejerk_meanvalue_z" -0.0903002524369492
1 23 "tbodyaccelerometermag_meanvalue" -0.0988770198220339
1 23 "tgravityaccelerometermag_meanvalue" -0.0988770198220339
1 23 "tbodyaccelerometerjerkmag_meanvalue" -0.0670819655881356
1 23 "tbodygyroscopemag_meanvalue" -0.0120968259523729
1 23 "tbodygyroscopejerkmag_meanvalue" 0.0115305410508475
1 23 "fbodyaccelerometer_meanvalue_x" -0.275404187920339
1 23 "fbodyaccelerometer_meanvalue_y" -0.0724367317966102
1 23 "fbodyaccelerometer_meanvalue_z" 0.0814081078542373
1 23 "fbodyaccelerometerjerk_meanvalue_x" -0.290410454881356
1 23 "fbodyaccelerometerjerk_meanvalue_y" -0.155488720747458
1 23 "fbodyaccelerometerjerk_meanvalue_z" -0.0572021324745763
1 23 "fbodygyroscope_meanvalue_x" -0.337619203050847
1 23 "fbodygyroscope_meanvalue_y" 0.195569461920339
1 23 "fbodygyroscope_meanvalue_z" -0.194970369294915
1 23 "fbodyaccelerometermag_meanvalue" -0.0942606311677966
1 23 "fbodyaccelerometerjerkmag_meanvalue" -0.0180705701559322
1 23 "fbodygyroscopemag_meanvalue" 0.185078207383051
1 23 "fbodygyroscopejerkmag_meanvalue" 0.146618569064407
1 24 "tbodyaccelerometer_standarddeviation_x" -0.47076236637931
1 24 "tbodyaccelerometer_standarddeviation_y" -0.154127498163793
1 24 "tbodyaccelerometer_standarddeviation_z" -0.288840016206897
1 24 "tgravityaccelerometer_standarddeviation_x" -0.983132400344828
1 24 "tgravityaccelerometer_standarddeviation_y" -0.962578844310345
1 24 "tgravityaccelerometer_standarddeviation_z" -0.962822966551724
1 24 "tbodyaccelerometerjerk_standarddeviation_x" -0.485863255344828
1 24 "tbodyaccelerometerjerk_standarddeviation_y" -0.302220161206897
1 24 "tbodyaccelerometerjerk_standarddeviation_z" -0.491189466034483
1 24 "tbodygyroscope_standarddeviation_x" -0.580597373275862
1 24 "tbodygyroscope_standarddeviation_y" -0.487166280172414
1 24 "tbodygyroscope_standarddeviation_z" -0.396154003275862
1 24 "tbodygyroscopejerk_standarddeviation_x" -0.490773455517241
1 24 "tbodygyroscopejerk_standarddeviation_y" -0.514246569655172
1 24 "tbodygyroscopejerk_standarddeviation_z" -0.557968202931034
1 24 "tbodyaccelerometermag_standarddeviation" -0.48106401862069
1 24 "tgravityaccelerometermag_standarddeviation" -0.48106401862069
1 24 "tbodyaccelerometerjerkmag_standarddeviation" -0.409824562586207
1 24 "tbodygyroscopemag_standarddeviation" -0.563863212586207
